post_url,comment_id,text,user,nickname,likes,timestamp,reply_count
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491659595150410503,sự việc này rất nhiều chỉ mong đề nghị cơ quan luật pháp sự rất nặng từ 5 đến 10 năm thì không còn vụ này nữa,user7042574064782,van hiệp,9,1744287943,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491659176868594450,mày nghĩ m ngầu hả 😂,dyfot4mhxmi4,cút kít-kun,9,1744287843,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491659056173876011,Kinh dị. Vô khám ngồi đếm lịch đi nhe,dinhhoa_179,Hóa Nguyễn,9,1744287854,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491658958203061008,🤣🤣🤣,longhoang071106,Anh Long,9,1744287795,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491658833216471809,giữ khoảng cách xa 2m khi ng lạ tiếp cận mình là chắc cứu,trn.vn.nh4110,Cậu út Trần,9,1744287770,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491658812689941255,Hên là bây giờ không phải thời tu tiên chứ kiểu này dễ bị đồ sát cả nhà lắm :)),finn.130693,Finn🥸,9,1744287760,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491658808794186503,@🥰🥰 tr ơi tr,tiewmie,nguoinhaquee,9,1744287755,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491658726744474385,Ra đường giờ sợ thật đấy,h_h.379,Sóng gió,9,1744287745,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491658625322205960,@Kim Ngân,nhatgom200n6,Nhật gồm,9,1744287718,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491658342654477064,khổ,hng.trn9349,hường trần,9,1744287648,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491658278083248913,chất tự mua thép về hàn bộ giáp quá ta 😂 chứ giờ ngoài đường nguy hiểm rìn rập. 😂,duynguyen090909,Duy Tâm Huy Nhi,9,1744287640,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491658155991204626,@lười đi học má ơi,ouhm02,ouhm02,9,1744287604,1
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491657912679580423,😂,user5mppehj2io,user5mppehj2io,9,1744287543,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491657892140630802,@🤷‍♀️,ye_0246,Ռɧư  ʸ́,9,1744287544,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491657875216630535,@Saw ra đường nhớ lên xuyên giáp,lnthsasa,Nào giàu đổi tên,9,1744287540,1
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491657116224291602,@Di 🎀 @Mỹ Quyênn @ngokimphuong12 @,thiendii222,Dờ i Di,9,1744287366,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491657017850528519,chắc có thuốc,thanhhoai2102,ThanhHoai2102,9,1744287344,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491656933489820433,@huỳnh hào @Văn Thành 🐊 cần thơ h manh động vậy 😭,nlt.dat206,Nv Phản Diện 🤡,9,1744287320,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491656495009547028,"t bị nhạy cảm á bay , ai lượn lượn trc mặt mà ngông ngông vậy là t để ý liền , t cầm lại tay lái liền á , lúc nó áp sát là né á tr , còn ông này ổng chill qa",mystic281000,𝙈𝙮𝙨𝙩𝙞𝙘,9,1744287219,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491656291897213714,@tvs🙋,bunrieukongo,jessy,9,1744287167,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491656184618959632,@TienNguyen1609@,dollytam1302,Dolly Tâm 1302,9,1744287158,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491655524469261063,@Phương Nhi,tuhai90,Từ Hải,9,1744286999,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491655492423484168,thoi boi gio loan het r,mongkha977,cô cả,9,1744286980,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491655374875050782,@Esther Đoan ui cần thơ hẻ,minhmanpham6,Minh man Pham,9,1744286988,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491654893104415506,trời ơi,hoanthien56,Hoanthien,9,1744286848,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491654834190533397,@Ma kết và ngoại lệ của cô ấy. Ê.. sợ,itslovelymilktea,Peter 2,9,1744286829,1
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491654708177634066,rồi,thoitiet24,dự báo thời tiết,9,1744286802,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491654540762071816,em muốn đi tù,khoa.dng66,Khoa Dương,9,1744286765,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491653985876968200,cây kéo rỉ sét nx chứ =)),vn.hu924,Văn Hậu,9,1744286638,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491653686273377045,thua,th.n.tam80,@DIỆU TÂM @,9,1744286570,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491653476297540370,@hoshi✨️coine,dautotnghiepdoiten2,Trần Hào,9,1744286517,1
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491653458207949586,sao xã hội bây giờ nguy hiểm vậy ạ,tranglqa52b,Hoàng Tò Chải,9,1744286516,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491653428180075272,@Vinh Bui Fb,tumaii22,Tú Mai,9,1744286503,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491653230737883911,Xã hội bây giờ không thể hiểu nổi,nguyennhan3610,nguyennhan3610,9,1744286456,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491653117218603783,xui quá vậy,ty.c.nht,Tây Độc Nhất,9,1744286431,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491652999359333127,😳,duong.hong.son.19,Duong Hong son 19,9,1744286413,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491652988295365397,nhờ mấy cha nội này mà mẹ t k cho bước ra đường=)),htran_239,htran♡,9,1744286408,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491652664432198407,Gì v nè chời,xz_mei_wyb,Mei燕媚,9,1744286331,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491652288173556488,😅😅😅,tn.phan123,tân bom tấn,9,1744286245,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491652272280716048,Cug đi lâu lắm😂,user9nsw3z5e9j,Hà ngọc Doanh,9,1744286245,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491652173009961736,Ủa ông nay bị sao vậy k ai làm gi mà lại,kim.nhan20,Kim nhan,9,1744286211,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491651999907414792,@🔒 @Thanh Tâm @Thì chan,bas.nini1k6,Ng Hìn,9,1744286177,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491651873859404562,chắc nợ lần muốn đi tù trốn😁😁,kk271175,Davill Nguyễn,9,1744286138,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491651620310139655,😭😭😭,thythy2405,Thythy2405,9,1744286085,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491651477363114773,tại sao nó làm vậy,vovannguyen166,võ văn Nguyên,9,1744286047,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491651436616712978,Chắc đi ra đường mặc giáp thống khổ quá🤡,dangsang2ka7,Xang xink xắn🐰🥕,9,1744286043,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491651315082740487,@hope_still_lived 😇🙏🏻,sangnangchieumua4,👁️,9,1744286018,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491650775962141458,loạn quá,cm.quyn74,Câm Quyên,9,1744285883,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491650702219215632,😡😡😡😡,h_tran88,Hoài Thanh,9,1744285889,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491650686086890258,So thật,trinhlevt,Trinh Lê,9,1744285864,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491650323636192001,"giờ vượt đèn đỏ nguy hiểm , đợi đèn đỏ cũng nguy hiểm 😳🥺",khnh.linh.nguyn5038,Khánh Linh Nguyễn,9,1744285799,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491649951526126344,🙂🙂🙂,hong_ngatt,Hồng Ngát,9,1744285694,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491649892936778513,Nam mô a Di Đà Phật,kimchi13980,kimchi13980,9,1744285700,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491649536315966216,"đang thất nghiệp,nghĩ ra cách có cơm ăn free",haikyo87,haikyo,9,1744285608,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491649403884634887,🥰🥰🥰,67phongluonng,phongluong67,9,1744285568,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491649195717002002,🤡🤡,taomefaifai,Ko bt ten,9,1744285524,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491649178822853383,Thanh niên kia ổn ko,thunnb,Cơm tấm có độc,9,1744285520,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491649036274893576,lấy số quá gắt 😁😁,anhhoihoanhai,Hơi Hoa Hồng,9,1744285483,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491648931891331858,@Bờ Ơ Bơ 🥑,nhiahihinhinhi,nhiahihinhinhi,9,1744285460,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491648872872215312,😳😳😳,harry.wuu,Nhân Vật Hư Cấu 🧜‍♂️,9,1744285446,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491648731323220744,@becki☆ @612 @kchii @Ngoc Truc @ThanhTran1194 @TuongVyy🧸 @Thùy @ốmm @Gia Hân @chimcánhcục🐧 @nh @mt @Minh My @Ngoc Quynh,_iiloveyuw,Thù con kem,9,1744285411,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491648468739572500,@Bé chinn🔥🐒,xuxauxi98,Xù Xinh Xắn,9,1744285349,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491648432870048519,@Thuý Như 98,tran_me_tom,Trân,9,1744285344,1
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491648394839048967,Bắt rất nhanh chỉ sau 1 đêm🗿,giapbao_tybg1,-Cá•Chà•Pặc-,9,1744285333,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491647738788676360,rồi mấy ổng đưa về phường làm vài đường cơ bản :)))),duongtcn,DUONGTCN,9,1744285182,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491647719308755719,Vào viện đắt nhất mà nằm. K có 200tr k được ra viện :))),hipp2752,𝐌.𝐓𝐮𝐬,9,1744285170,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491647527969391367,định đi CT chữa lành chắc đổi chỗ,kim_.2024,Kim Kim,9,1744285129,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491647132123611911,@ngân ê ám ảnh,sophia.ew,bối ju 🫧,9,1744285039,1
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491646738795201296,mặc áo khoác màu đen nha ở châu đốc cũng bị,17172839w,🛸🗽,9,1744284960,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491646369829208839,🤔🤔🤔🤔🤔🤔,nguynnhng732,Shell,9,1744284858,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491645919387271944,@Duy thiện netflix 29 🐟 @Nguuuuuuuuuuuuuuuuuuuuuuuuuuuu 🗿🗿,greatmaxvn,Great Max - Netflix 29 🐟,9,1744284759,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491645881533711122,Chứ ở ngoài kho sông quá..vô trong đó cho chắc 🤭🤭,my2288888888,🌈My🌈,9,1744284755,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491645856349881106,😭😭😭😭😭,trinhhoan64,trinhhoan64,9,1744284737,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491645260695601940,@Lê Thị Cẩm Ý,concabietbay22,Xi ba chen 💖,9,1744284599,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491645130979509010,@Thanh Thi @Hoàng Khải 26/10,hoangthu1610,Trần Thu,9,1744284569,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491645005670744850,@🐻 Thế Anh 🐻,psychohung,PSYCHORV,9,1744284549,2
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491644982941909778,😌ăn cơm 🍚,giotle27_012001,Hades Trần,9,1744284546,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491644649989718802,@Trang Hà @Khoa Tran @Tạ Quốc Toản ( Darni ),hoangmy965,Hoàng Mỹ,9,1744284469,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491644580892115730,😳😳😳,minh123cb,minh123cb,9,1744284452,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491643965645603605,chúc a có chuyến đi hưởng lương bổng nhà nước 😂,tang_views_uy_tin,NẠP XU TIKTOK UY TÍN ✅,9,1744284297,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491643929151750920,@hoan lin gê,bacsimegame,Tốt nghiệp đổi tên liền!,9,1744284293,1
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491643765931164423,@qa        ?? @_doanhhh ê sợ z,trjhao2009,智浩👀,9,1744284261,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491643731905463058,cảm thấy vn ko còn an toàn,nguyn.c.hu694,Nguyễn Đức Hậu,9,1744284243,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491643678717821718,C’est très,jocelynep75,Jocelyne_Paris,9,1744284229,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491643346240602898,@>TrMyyy< @Lanie Reina /k7 @Nguyễn Ngọc Mai Phương 🍓,guyengankara,Sữa tươi đường đen💗,9,1744284165,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491643071999345415,"Camera đầy đường chạy tới đâu tới đâu CA còn biết nên nhiều chuyện CA có cần chạy theo đâu nó coi Camera và cho CA đường khác chặn lại hoặc tới chỗ bắt luôn ,vệ tinh nữa chi thấy chạy tới đâu hết",thai.phong26,Thái Phong CT,9,1744284094,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491643047102104327,@Mặt Trời Đỏ,trinh2704,Phuong Trinh,9,1744284090,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491643022867055368,@Nguyễn 69 đi đường cẩn thận nha anh,congtuak5,✿ċônġ túä✿k5,9,1744284078,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491642783574278930,"Gwen là tướng trong game
Gwen là tướng trong game
Gwen là tướng trong game
Gwen là tướng trong game",minhqunmttch,minh quân,9,1744284027,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491642594489910036,Vừa xem thời sự trưa nay vụ này,baomua1993,baomua1993,9,1744283979,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491642584713200392,@Tony Đặng,1994keenchu,Cục Mỡ Rung Rinh,9,1744283976,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491641988518970120,😳,minh.pha1,Backpin,9,1744283847,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491641898341794578,@nang thu gian🎀 có nghe hong,thicamne000,🍊,9,1744283830,1
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491641861841683216,😆😆😆,anhhoai93,Minh Hoài 65CT,9,1744283815,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491641807295529736,@magi sợ nha,user4007367823032,Muội Muội,9,1744283803,3
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491641796519936775,đâm jz,btrann1103,ʚleebuynghun♡`,9,1744283797,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491641646339539730,@BelowsAlpha tính ra cần thơ cũng hong an toàn lắm ha😂😂😂,hnglp37,Diễm Hương,9,1744283770,1
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491641297972658951,ổngdẫn chạy xe vô được kìa,gi.bo4136,Giá Bảo,9,1744283681,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491640874665804564,@Phụng👩🏻‍🦱,04thag3__,04thg3__,9,1744283577,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491640793339249426,@pặc shi . @dq.,nguyn.hoang.oanh217,nguyn hoang oanh🫧,9,1744283564,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491640746744873746,😁😁😁,thanhkakabg,thanhkakabg,9,1744283557,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491640715231937287,@tí @Bích Ngọc @Quỳnh Như @phuongnghi,ynhh_0910,hùm,9,1744283541,1
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491640644785767176,🙄 T ở 15 năm k thấy loại này luôn á,nhungcongathihaygay,Một•Chút•Buồn,9,1744283533,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491640081818108689,😡😡😡,an195431,an,9,1744283408,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491640009439724306,@nhi Nguyễn  6868 @Thuý Kiều💙 nguy hiểm quá,yientien2310,Yến Tiền 🎀,9,1744283375,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491639769567625992,@nhờ ư Như ở CT cẩn thận🥰,yud_sun,DUY BDS,9,1744283319,1
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491639523722560257,Từ ngày bé đi xe trên đường luôn sợ đang đi có người lấy gậy đập vào tay mình thì ko biết sẽ ntn? Rất sợ,macuagiahung,Má Của Gia Hưng🇻🇳,9,1744283275,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491639514381992722,Mấy thằng mõm kêu VN hòa bình- an ninh 🤣,lu.an965,Lưu An,9,1744283262,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491639358233428743,@H 🗿,annicte_156,búp bê cũ.,9,1744283235,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491639321498993425,@Ngọc Phúc 71🇻🇳,huynhbarber1404,Ball♥️🌈,9,1744283227,2
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491638828248531719,Tốt ♟️,nvt9998,Thắng 🤡,9,1744283103,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491638661881774855,trong nam sao họ vẫn sống kiểu an ninh loạn lạc quá.ngoài bắc này mà ho he ra đường cái là chộp luôn,qu.ha.lc,Cá Thòi Lòi 🐋🐋🐋🐋🐋,9,1744283068,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491638629728469778,@tuixauxiok,devco.huynhnhi,Dev Cỏ Huỳnh Nhi,9,1744283063,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491638436752196359,"@gia.linh🫠 ông thầy hồi sáng kể, có thầy ik nhiều chuyện có khác😃",ahihi6876,🍧,9,1744283013,1
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491638303834882824,có lần t chạy từ chợ đêm tân phước tiền giang về bến tre. bị 2 thằng nhóc choai choai chạy vượt từ phía sau lên r xịt hơi cây vào mặt. cũng may là có kính. nếu không chắc cũng đo đường r,chng.hunh.nh3,Chồng Huỳnh Như,9,1744282985,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491638082693907220,nhắc nhở người đi đường bằng kéo 🥰,vitanhm4,hoshino,9,1744282928,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491637863555416839,😂😂😂,buivansi66,suÿ bùi,9,1744282887,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491637860840588053,@Trà Sữa,nhu.534,NHu0806,9,1744282876,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491637499002716944,@KimBap ☘️,nttn2224,🌻,9,1744282807,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491637447273956114,@TuấnKiệt05,love070522,-Pé Phụngg😚,9,1744282784,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491637047841686280,@H.Công,huynhu.58,5th8,9,1744282686,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491636649240871687,@Bé hột lu ❤️h ra đg sợ quá🤡,ranmiro0,cừu vui vẻ :>,9,1744282601,1
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491635951069250312,@sóng gió phủ đời tao.,anhmjnh_,anhminhh🐋,9,1744282434,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491635917652869904,@🌷 @N.tuấn anh,cong1512200x,avocado smoothie 🥑🥑,9,1744282434,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491635548478538504,❤❤❤,tttttt19900,HẢI ĐĂNG,9,1744282337,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491635437984613141,@PhThaoMy,ptta_3905,Thúy An,9,1744282319,1
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491635436081152789,"bắt luôn những đứa chơi chung với nó
kẻo nguy hiểm",d.j305816,Cặc_Lồn,9,1744282323,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491635136866976518,Chúc mừng,phuong.tran5424,Phuong tran  [[62L.A ]],9,1744282267,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491635064327095048,@Trần Trunq🇻🇳 gần cầu hưng lợi nè,ntdk23012000,Diễm Kiều,9,1744282232,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491635026582405906,🥰🥰🥰,nguynkhnhduy520,Ti,9,1744282224,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491635019083252487,tội vãi 😭,_dangiuco102_,khò khò ᶻ 𝗓 𐰁,9,1744282223,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491635000371856146,@Trần Gia Lạc #LGBT ghê vậy,meo120896,Giang Nguyễn,9,1744282216,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491634386761237266,👍👍👍,nguyn.thng9452,Sam & Sói ❤️,9,1744282066,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491634324531413778,Rồi công an động vào dc k,thaoka49,thaoka49,9,1744282063,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491634287562883848,@Sinh Hùng,vungx14,Trần Vững,9,1744282052,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491634144397738759,các dân chơi toàn dép chữ h😂,lvt_0384,Lê Văn Trung.Ver3,9,1744282011,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491634119006225159,💋,usengan2001,Tsukayamatakako,9,1744282012,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491633602984461076,ko làm thì thôi chứ nghiệp vụ c a vn hơi bị ghê,luutrung9x,Lưu Trung 9x,9,1744281884,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491633459112313607,@Qờ y Qy,nnei._.19,Bòn Bon,9,1744281861,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491633381038457617,🚊,quoctrieu060,Nitanda Yuuka,9,1744281834,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491633238122889992,Nam Mô A Di Đà Phật,kimthanhthai0306,Kim Thành Thái 66,9,1744281813,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491633178437239570,bắt roi mừng quá,user40600811042,user40600811042,9,1744281792,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491633122355020564,"Tội nghiệp thằng nhỏ. Ko biết chuyện gì đang xảy ra, cầu mong cho bạn không nguy hiểm",mami_shark_lucky,Mami shark,9,1744281773,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491633069692109586,@Lê Hiền Ơi là trời cho bi coi,pink0919,Pink,9,1744281766,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491633028373316359,"Mốt chắc ra đường đeo 7749 lớp áo , áo phao áo ơ đồ lun cho chắc😭",syaaa_.010,𝐒𝐨𝐲𝐚𝐢𝐢´꒳`,9,1744281754,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491632470934438663,H dừng đèn đỏ cũng sợ,lanle19980,lanle19980,9,1744281633,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491632470858384129,@thuyvi thấy ghê chưa,trtrnguyen205,𝙉𝙜𝙪𝙮𝙚𝙣 𝙙𝙞 𝙑𝙖𝙧𝙞𝙤📸,9,1744281631,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491632170486809362,Cần Thơ giờ nguy hiểm vậy,ltcuong9,Cường Cao 🔥,9,1744281551,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491631840992084744,😡,pyan.le.on,pyan le đon,9,1744281485,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491631803179008775,ở vn chạy làm gì,nguyentientai999,Tiến Tài 99,9,1744281467,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491631695709389586,😂,ng.sn289,Đặng Sơn,9,1744281450,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491631672408933128,🥰🥰🥰,user8426767808456,GẤU VÀNG,9,1744281436,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491631421279847189,Ngầu ác thiệt a chơ 🤡,l.gia.trn.thng,BOM,9,1744281383,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491631145186296594,@trai mới lớn,mwj.phuonq,phuong.,9,1744281326,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491631109084824340,@Bánh Bao 🥝 sợ thế kb,_hanh2002,Hành Nông,9,1744281307,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491630897730437893,"tưởng tượng sắp tới ông Trump áp thuế VN mạnh tay, chứ ko còn là đùa nữa, thì xã hội còn khủng khiếp thế nào",v.nht.ti8,vũ nhật tài,9,1744281292,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491630826155033364,May mà không trúng cổ không thì 😌😌😌,soipc..izu,Sói cris🕷️🕷️,9,1744281246,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491630520242012935,Giờ đi đường cũng sợ vãii,bapbbb,Quang soldier,9,1744281166,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491630444095914760,đúng xui luon,t.c2215,Đạt Đức,9,1744281160,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491630289338401544,😳😳😳,t.v.a290888,Việt Anh Trần,9,1744281122,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491629865843147528,❤❤❤,binznguyen88,Bin Nè,9,1744281018,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491629482789487367,😡😡😡😡😡😡😡😡😡,dy63yguoh121,dy63yguoh121,9,1744280927,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491629384005944080,Gwen skin: dân chơi cần thơ 🤣,huyqn199x,HuyQN199x,9,1744280917,0
https://www.tiktok.com/@vnexpress.official/video/7491513522380131591,7491629205882651400,🖤🖤🖤,aashish17z9,🌸Thao Vy🌻,9,1744280870,0
